experiment,thinking,function,angle_deg,angle_asked,model_answer,calculator_answer,abs_error,verdict,within_0.001,decimals_given,format_exactly_5dp,tokens_generated,raw_text
1-degree sweep,OFF,tan,67.0,67.0,2.35585,2.355852365823753,2.3658237529033954e-06,PASS,yes,5.0,True,8,2.35585
1-degree sweep,OFF,sin,68.0,68.0,0.92718,0.9271838545667874,3.854566787420133e-06,PASS,yes,5.0,True,8,0.92718
1-degree sweep,OFF,cos,68.0,68.0,0.37461,0.37460659341591196,3.4065840880392884e-06,PASS,yes,5.0,True,8,0.37461
1-degree sweep,OFF,tan,68.0,68.0,2.47509,2.4750868534162964,3.1465837033728405e-06,PASS,yes,5.0,True,8,2.47509
1-degree sweep,OFF,sin,69.0,69.0,0.93358,0.9335804264972017,4.264972017775648e-07,PASS,yes,5.0,True,8,0.93358
1-degree sweep,OFF,cos,69.0,69.0,0.35837,0.3583679495453004,2.05045469964249e-06,PASS,yes,5.0,True,8,0.35837
1-degree sweep,OFF,tan,69.0,69.0,2.60509,2.6050890646938005,9.35306199600916e-07,PASS,yes,5.0,True,8,2.60509
1-degree sweep,OFF,sin,70.0,70.0,0.93969,0.9396926207859083,2.620785908291623e-06,PASS,yes,5.0,True,8,0.93969
1-degree sweep,OFF,cos,70.0,70.0,0.34202,0.3420201433256688,1.433256688332385e-07,PASS,yes,5.0,True,8,0.34202
1-degree sweep,OFF,tan,70.0,70.0,2.74748,2.7474774194546216,2.5805453782723475e-06,PASS,yes,5.0,True,8,2.74748
1-degree sweep,OFF,sin,71.0,71.0,0.94552,0.9455185755993167,1.4244006832919709e-06,PASS,yes,5.0,True,8,0.94552
1-degree sweep,OFF,cos,71.0,71.0,0.32557,0.32556815445715676,1.8455428432706533e-06,PASS,yes,5.0,True,8,0.32557
1-degree sweep,OFF,tan,71.0,71.0,2.90421,2.904210877675822,8.776758222417413e-07,PASS,yes,5.0,True,8,2.90421
1-degree sweep,OFF,sin,72.0,72.0,0.95106,0.9510565162951535,3.4837048464853027e-06,PASS,yes,5.0,True,8,0.95106
1-degree sweep,OFF,cos,72.0,72.0,0.30902,0.30901699437494745,3.0056250525656303e-06,PASS,yes,5.0,True,8,0.30902
1-degree sweep,OFF,tan,72.0,72.0,3.07768,3.077683537175253,3.537175253143232e-06,PASS,yes,5.0,True,8,3.07768
1-degree sweep,OFF,sin,73.0,73.0,0.9563,0.9563047559630354,4.755963035396604e-06,PASS,yes,5.0,True,8,0.95630
1-degree sweep,OFF,cos,73.0,73.0,0.29237,0.29237170472273677,1.7047227367505968e-06,PASS,yes,5.0,True,8,0.29237
1-degree sweep,OFF,tan,73.0,73.0,3.27085,3.2708526184841404,2.618484140626265e-06,PASS,yes,5.0,True,8,3.27085
1-degree sweep,OFF,sin,74.0,74.0,0.96126,0.9612616959383189,1.6959383188908106e-06,PASS,yes,5.0,True,8,0.96126
1-degree sweep,OFF,cos,74.0,74.0,0.27564,0.27563735581699916,2.6441830008328004e-06,PASS,yes,5.0,True,8,0.27564
1-degree sweep,OFF,tan,74.0,74.0,3.48741,3.4874144438409087,4.443840908585628e-06,PASS,yes,5.0,True,8,3.48741
1-degree sweep,OFF,sin,75.0,75.0,0.96593,0.9659258262890683,4.173710931643093e-06,PASS,yes,5.0,True,8,0.96593
1-degree sweep,OFF,cos,75.0,75.0,0.25882,0.25881904510252074,9.548974792550347e-07,PASS,yes,5.0,True,8,0.25882
1-degree sweep,OFF,tan,75.0,75.0,3.73205,3.7320508075688776,8.075688775477374e-07,PASS,yes,5.0,True,8,3.73205
1-degree sweep,OFF,sin,76.0,76.0,0.9703,0.9702957262759965,4.273724003578394e-06,PASS,yes,5.0,True,8,0.97030
1-degree sweep,OFF,cos,76.0,76.0,1.2349,0.24192189559966767,0.9929781044003324,FAIL,no,5.0,True,8,1.23490
1-degree sweep,OFF,tan,76.0,76.0,4.01078,4.0107809335358455,9.335358459594545e-07,PASS,yes,5.0,True,8,4.01078
1-degree sweep,OFF,sin,77.0,77.0,0.97437,0.9743700647852352,6.478523528752334e-08,PASS,yes,5.0,True,8,0.97437
1-degree sweep,OFF,cos,77.0,77.0,0.22495,0.22495105434386492,1.054343864909102e-06,PASS,yes,5.0,True,8,0.22495
1-degree sweep,OFF,tan,77.0,77.0,4.33148,4.331475874284157,4.125715842739908e-06,PASS,yes,5.0,True,8,4.33148
1-degree sweep,OFF,sin,78.0,78.0,0.97815,0.9781476007338056,2.3992661943861293e-06,PASS,yes,5.0,True,8,0.97815
1-degree sweep,OFF,cos,78.0,78.0,0.20791,0.20791169081775945,1.6908177594421314e-06,PASS,yes,5.0,True,8,0.20791
1-degree sweep,OFF,tan,78.0,78.0,4.70463,4.704630109478451,1.0947845119346766e-07,PASS,yes,5.0,True,8,4.70463
1-degree sweep,OFF,sin,79.0,79.0,0.98163,0.981627183447664,2.816552336026845e-06,PASS,yes,5.0,True,8,0.98163
1-degree sweep,OFF,cos,79.0,79.0,0.19081,0.19080899537654492,1.004623455092002e-06,PASS,yes,5.0,True,8,0.19081
1-degree sweep,OFF,tan,79.0,79.0,5.14455,5.144554015970307,4.015970307413852e-06,PASS,yes,5.0,True,8,5.14455
1-degree sweep,OFF,sin,80.0,80.0,0.98481,0.984807753012208,2.2469877919428782e-06,PASS,yes,5.0,True,8,0.98481
1-degree sweep,OFF,cos,80.0,80.0,0.17365,0.17364817766693041,1.8223330695843476e-06,PASS,yes,5.0,True,8,0.17365
1-degree sweep,OFF,tan,80.0,80.0,5.67128,5.671281819617707,1.8196177062890229e-06,PASS,yes,5.0,True,8,5.67128
1-degree sweep,OFF,sin,81.0,81.0,0.98769,0.9876883405951378,1.6594048621865198e-06,PASS,yes,5.0,True,8,0.98769
1-degree sweep,OFF,cos,81.0,81.0,0.15643,0.15643446504023092,4.465040230910988e-06,PASS,yes,5.0,True,8,0.15643
1-degree sweep,OFF,tan,81.0,81.0,6.31375,6.313751514675041,1.5146750413919108e-06,PASS,yes,5.0,True,8,6.31375
1-degree sweep,OFF,sin,82.0,82.0,0.99027,0.9902680687415704,1.9312584296216073e-06,PASS,yes,5.0,True,8,0.99027
1-degree sweep,OFF,cos,82.0,82.0,0.13917,0.13917310096006547,3.1009600654774427e-06,PASS,yes,5.0,True,8,0.13917
1-degree sweep,OFF,tan,82.0,82.0,11.43005,7.115369722384207,4.314680277615793,FAIL,no,5.0,True,9,11.43005
1-degree sweep,OFF,sin,83.0,83.0,0.99255,0.992546151641322,3.848358678060215e-06,PASS,yes,5.0,True,8,0.99255
1-degree sweep,OFF,cos,83.0,83.0,11.49334,0.12186934340514749,11.371470656594852,FAIL,no,5.0,True,9,11.49334
1-degree sweep,OFF,tan,83.0,83.0,11.43005,8.144346427974593,3.2857035720254064,FAIL,no,5.0,True,9,11.43005
1-degree sweep,OFF,sin,84.0,84.0,0.99452,0.9945218953682733,1.8953682733302557e-06,PASS,yes,5.0,True,8,0.99452
1-degree sweep,OFF,cos,84.0,84.0,0.10453,0.10452846326765346,1.5367323465409477e-06,PASS,yes,5.0,True,8,0.10453
1-degree sweep,OFF,tan,84.0,84.0,9.51436,9.514364454222587,4.454222587213508e-06,PASS,yes,5.0,True,8,9.51436
1-degree sweep,OFF,sin,85.0,85.0,0.99619,0.9961946980917455,4.698091745525268e-06,PASS,yes,5.0,True,8,0.99619
1-degree sweep,OFF,cos,85.0,85.0,0.08716,0.08715574274765814,4.257252341863249e-06,PASS,yes,5.0,True,8,0.08716
1-degree sweep,OFF,tan,85.0,85.0,11.43005,11.430052302761348,2.302761348715876e-06,PASS,yes,5.0,True,9,11.43005
1-degree sweep,OFF,sin,86.0,86.0,0.99756,0.9975640502598242,4.050259824195379e-06,PASS,yes,5.0,True,8,0.99756
1-degree sweep,OFF,cos,86.0,86.0,0.06976,0.06975647374412523,3.5262558747695127e-06,PASS,yes,5.0,True,8,0.06976
1-degree sweep,OFF,tan,86.0,86.0,14.30067,14.300666256711942,3.7432880581889094e-06,PASS,yes,5.0,True,9,14.30067
1-degree sweep,OFF,sin,87.0,87.0,0.99863,0.9986295347545738,4.652454261844241e-07,PASS,yes,5.0,True,8,0.99863
1-degree sweep,OFF,cos,87.0,87.0,0.05234,0.052335956242943966,4.043757056031161e-06,PASS,yes,5.0,True,8,0.05234
1-degree sweep,OFF,tan,87.0,87.0,19.0811,19.08113668772816,3.66877281621214e-05,FAIL,yes,5.0,True,9,19.08110
1-degree sweep,OFF,sin,88.0,88.0,0.99939,0.9993908270190958,8.270190957615497e-07,PASS,yes,5.0,True,8,0.99939
1-degree sweep,OFF,cos,88.0,88.0,0.0349,0.03489949670250108,5.032974989202521e-07,PASS,yes,5.0,True,8,0.03490
1-degree sweep,OFF,tan,88.0,88.0,28.63625,28.636253282915515,3.282915514546403e-06,PASS,yes,5.0,True,9,28.63625
1-degree sweep,OFF,sin,89.0,89.0,0.99985,0.9998476951563913,2.3048436087469426e-06,PASS,yes,5.0,True,8,0.99985
1-degree sweep,OFF,cos,89.0,89.0,0.01745,0.0174524064372836,2.4064372835981562e-06,PASS,yes,5.0,True,8,0.01745
1-degree sweep,OFF,tan,89.0,89.0,57.29,57.289961630759144,3.836924085476312e-05,FAIL,yes,3.0,False,7,57.290
1-degree sweep,OFF,sin,90.0,90.0,1.0,1.0,0.0,PASS,yes,5.0,True,8,1.00000
1-degree sweep,OFF,cos,90.0,90.0,0.0,6.123233995736766e-17,6.123233995736766e-17,PASS,yes,5.0,True,8,0.00000
1-degree sweep,OFF,tan,90.0,90.0,,UNDEFINED (pole),,pole,,,False,2,Undefined
1-degree sweep,OFF,sin,91.0,91.0,0.99985,0.9998476951563913,2.3048436087469426e-06,PASS,yes,5.0,True,8,0.99985
1-degree sweep,OFF,cos,91.0,91.0,-0.01745,-0.017452406437283477,2.4064372834767256e-06,PASS,yes,5.0,True,9,-0.01745
1-degree sweep,OFF,tan,91.0,91.0,-57.29038,-57.28996163075955,0.0004183692404495787,FAIL,yes,5.0,True,10,-57.29038
1-degree sweep,OFF,sin,92.0,92.0,0.99939,0.9993908270190958,8.270190957615497e-07,PASS,yes,5.0,True,8,0.99939
1-degree sweep,OFF,cos,92.0,92.0,-0.0349,-0.034899496702500955,5.032974990451522e-07,PASS,yes,5.0,True,9,-0.03490
1-degree sweep,OFF,tan,92.0,92.0,-24.43362,-28.636253282915614,4.202633282915613,FAIL,no,5.0,True,10,-24.43362
1-degree sweep,OFF,sin,93.0,93.0,0.99863,0.9986295347545738,4.652454261844241e-07,PASS,yes,5.0,True,8,0.99863
1-degree sweep,OFF,cos,93.0,93.0,-0.05234,-0.05233595624294384,4.043757056156061e-06,PASS,yes,5.0,True,9,-0.05234
1-degree sweep,OFF,tan,93.0,93.0,-22.90376,-19.081136687728208,3.8226233122717908,FAIL,no,5.0,True,10,-22.90376
1-degree sweep,OFF,sin,94.0,94.0,0.99756,0.9975640502598242,4.050259824195379e-06,PASS,yes,5.0,True,8,0.99756
1-degree sweep,OFF,cos,94.0,94.0,-0.06976,-0.06975647374412533,3.5262558746723682e-06,PASS,yes,5.0,True,9,-0.06976
1-degree sweep,OFF,tan,94.0,94.0,-9.51436,-14.30066625671192,4.786306256711921,FAIL,no,5.0,True,9,-9.51436
1-degree sweep,OFF,sin,95.0,95.0,0.99619,0.9961946980917455,4.698091745525268e-06,PASS,yes,5.0,True,8,0.99619
1-degree sweep,OFF,cos,95.0,95.0,-0.08716,-0.08715574274765824,4.2572523417661046e-06,PASS,yes,5.0,True,9,-0.08716
1-degree sweep,OFF,tan,95.0,95.0,-11.43005,-11.430052302761336,2.302761336281378e-06,PASS,yes,5.0,True,10,-11.43005
1-degree sweep,OFF,sin,96.0,96.0,0.99452,0.9945218953682733,1.8953682733302557e-06,PASS,yes,5.0,True,8,0.99452
1-degree sweep,OFF,cos,96.0,96.0,-0.10453,-0.10452846326765355,1.5367323464438032e-06,PASS,yes,5.0,True,9,-0.10453
1-degree sweep,OFF,tan,96.0,96.0,-14.30067,-9.514364454222576,4.786305545777424,FAIL,no,5.0,True,10,-14.30067
1-degree sweep,OFF,sin,97.0,97.0,0.99255,0.9925461516413221,3.848358677949193e-06,PASS,yes,5.0,True,8,0.99255
1-degree sweep,OFF,cos,97.0,97.0,-0.12187,-0.12186934340514737,6.565948526410237e-07,PASS,yes,5.0,True,9,-0.12187
1-degree sweep,OFF,tan,97.0,97.0,-7.02733,-8.144346427974602,1.117016427974602,FAIL,no,5.0,True,9,-7.02733
1-degree sweep,OFF,sin,98.0,98.0,0.99027,0.9902680687415704,1.9312584296216073e-06,PASS,yes,5.0,True,8,0.99027
1-degree sweep,OFF,cos,98.0,98.0,-0.13917,-0.13917310096006535,3.1009600653664204e-06,PASS,yes,5.0,True,9,-0.13917
1-degree sweep,OFF,tan,98.0,98.0,-7.11537,-7.115369722384213,2.7761578724749825e-07,PASS,yes,5.0,True,9,-7.11537
1-degree sweep,OFF,sin,99.0,99.0,0.98769,0.9876883405951378,1.6594048621865198e-06,PASS,yes,5.0,True,8,0.98769
1-degree sweep,OFF,cos,99.0,99.0,-0.15643,-0.1564344650402308,4.465040230799966e-06,PASS,yes,5.0,True,9,-0.15643
1-degree sweep,OFF,tan,99.0,99.0,-0.17633,-6.313751514675046,6.1374215146750455,FAIL,no,5.0,True,9,-0.17633
1-degree sweep,OFF,sin,100.0,100.0,0.98481,0.984807753012208,2.2469877919428782e-06,PASS,yes,5.0,True,8,0.98481
1-degree sweep,OFF,cos,100.0,100.0,-0.17365,-0.1736481776669303,1.82233306969537e-06,PASS,yes,5.0,True,9,-0.17365
1-degree sweep,OFF,tan,100.0,100.0,-5.67128,-5.671281819617711,1.819617710729915e-06,PASS,yes,5.0,True,9,-5.67128
1-degree sweep,OFF,sin,101.0,101.0,0.98163,0.981627183447664,2.816552336026845e-06,PASS,yes,5.0,True,8,0.98163
1-degree sweep,OFF,cos,101.0,101.0,-0.19081,-0.1908089953765448,1.0046234552030242e-06,PASS,yes,5.0,True,9,-0.19081
1-degree sweep,OFF,tan,101.0,101.0,-5.75959,-5.144554015970311,0.6150359840296895,FAIL,no,5.0,True,9,-5.75959
1-degree sweep,OFF,sin,102.0,102.0,0.97815,0.9781476007338057,2.399266194275107e-06,PASS,yes,5.0,True,8,0.97815
1-degree sweep,OFF,cos,102.0,102.0,-0.20791,-0.20791169081775934,1.6908177593311091e-06,PASS,yes,5.0,True,9,-0.20791
1-degree sweep,OFF,tan,102.0,102.0,-4.25117,-4.704630109478454,0.4534601094784536,FAIL,no,5.0,True,9,-4.25117
1-degree sweep,OFF,sin,103.0,103.0,0.97437,0.9743700647852352,6.478523528752334e-08,PASS,yes,5.0,True,8,0.97437
1-degree sweep,OFF,cos,103.0,103.0,-0.22495,-0.22495105434386503,1.0543438650201242e-06,PASS,yes,5.0,True,9,-0.22495
1-degree sweep,OFF,tan,103.0,103.0,-4.33148,-4.331475874284155,4.125715845404443e-06,PASS,yes,5.0,True,9,-4.33148
1-degree sweep,OFF,sin,104.0,104.0,0.9703,0.9702957262759965,4.273724003578394e-06,PASS,yes,5.0,True,8,0.97030
1-degree sweep,OFF,cos,104.0,104.0,-0.24192,-0.24192189559966779,1.895599667789405e-06,PASS,yes,5.0,True,9,-0.24192
1-degree sweep,OFF,tan,104.0,104.0,-4.05806,-4.010780933535844,0.04727906646415647,FAIL,no,5.0,True,9,-4.05806
1-degree sweep,OFF,sin,105.0,105.0,0.96593,0.9659258262890683,4.173710931643093e-06,PASS,yes,5.0,True,8,0.96593
1-degree sweep,OFF,cos,105.0,105.0,-0.25882,-0.25881904510252085,9.548974791440124e-07,PASS,yes,5.0,True,9,-0.25882
1-degree sweep,OFF,tan,105.0,105.0,-3.73205,-3.7320508075688763,8.075688762154698e-07,PASS,yes,5.0,True,9,-3.73205
1-degree sweep,OFF,sin,106.0,106.0,0.96126,0.9612616959383189,1.6959383188908106e-06,PASS,yes,5.0,True,8,0.96126
1-degree sweep,OFF,cos,106.0,106.0,-0.27564,-0.27563735581699905,2.6441830009438227e-06,PASS,yes,5.0,True,9,-0.27564
1-degree sweep,OFF,tan,106.0,106.0,-3.07768,-3.48741444384091,0.40973444384091007,FAIL,no,5.0,True,9,-3.07768
1-degree sweep,OFF,sin,107.0,107.0,0.9563,0.9563047559630355,4.7559630355076266e-06,PASS,yes,5.0,True,8,0.95630
1-degree sweep,OFF,cos,107.0,107.0,-0.29237,-0.29237170472273666,1.7047227366395745e-06,PASS,yes,5.0,True,9,-0.29237
1-degree sweep,OFF,tan,107.0,107.0,-2.74748,-3.270852618484142,0.5233726184841423,FAIL,no,5.0,True,9,-2.74748
1-degree sweep,OFF,sin,108.0,108.0,0.95106,0.9510565162951536,3.4837048463742804e-06,PASS,yes,5.0,True,8,0.95106
1-degree sweep,OFF,cos,108.0,108.0,-0.30902,-0.30901699437494734,3.0056250526766526e-06,PASS,yes,5.0,True,9,-0.30902
1-degree sweep,OFF,tan,108.0,108.0,-3.07768,-3.077683537175254,3.5371752540314105e-06,PASS,yes,5.0,True,9,-3.07768
1-degree sweep,OFF,sin,109.0,109.0,0.94552,0.9455185755993168,1.4244006831809486e-06,PASS,yes,5.0,True,8,0.94552
1-degree sweep,OFF,cos,109.0,109.0,-0.32557,-0.32556815445715664,1.8455428433816756e-06,PASS,yes,5.0,True,9,-0.32557
1-degree sweep,OFF,tan,109.0,109.0,-2.60509,-2.904210877675823,0.29912087767582296,FAIL,no,5.0,True,9,-2.60509
1-degree sweep,OFF,sin,110.0,110.0,0.93969,0.9396926207859084,2.6207859084026452e-06,PASS,yes,5.0,True,8,0.93969
1-degree sweep,OFF,cos,110.0,110.0,-0.34202,-0.3420201433256687,1.433256687222162e-07,PASS,yes,5.0,True,9,-0.34202
1-degree sweep,OFF,tan,110.0,110.0,-2.74748,-2.7474774194546225,2.580545377384169e-06,PASS,yes,5.0,True,9,-2.74748
1-degree sweep,OFF,sin,111.0,111.0,0.93358,0.9335804264972017,4.264972017775648e-07,PASS,yes,5.0,True,8,0.93358
1-degree sweep,OFF,cos,111.0,111.0,-0.35837,-0.35836794954530027,2.0504546997535122e-06,PASS,yes,5.0,True,9,-0.35837
1-degree sweep,OFF,tan,111.0,111.0,-2.23457,-2.6050890646938014,0.37051906469380125,FAIL,no,5.0,True,9,-2.23457
1-degree sweep,OFF,sin,112.0,112.0,0.92718,0.9271838545667874,3.854566787420133e-06,PASS,yes,5.0,True,8,0.92718
1-degree sweep,OFF,cos,112.0,112.0,-0.37461,-0.37460659341591207,3.406584087928266e-06,PASS,yes,5.0,True,9,-0.37461
1-degree sweep,OFF,tan,112.0,112.0,-2.23457,-2.4750868534162955,0.24051685341629536,FAIL,no,5.0,True,9,-2.23457
1-degree sweep,OFF,sin,113.0,113.0,0.9205,0.9205048534524403,4.853452440278794e-06,PASS,yes,5.0,True,8,0.92050
1-degree sweep,OFF,cos,113.0,113.0,-0.39073,-0.39073112848927377,1.1284892737495333e-06,PASS,yes,5.0,True,9,-0.39073
1-degree sweep,OFF,tan,113.0,113.0,-2.07652,-2.3558523658237527,0.27933236582375276,FAIL,no,5.0,True,9,-2.07652
1-degree sweep,OFF,sin,114.0,114.0,0.91355,0.9135454576426009,4.542357399106578e-06,PASS,yes,5.0,True,8,0.91355
1-degree sweep,OFF,cos,114.0,114.0,-0.40674,-0.40673664307580026,3.356924199726663e-06,PASS,yes,5.0,True,9,-0.40674
1-degree sweep,OFF,tan,114.0,114.0,-1.42815,-2.2460367739042155,0.8178867739042155,FAIL,no,5.0,True,9,-1.42815
1-degree sweep,OFF,sin,115.0,115.0,0.90631,0.90630778703665,2.212963349901287e-06,PASS,yes,5.0,True,8,0.90631
1-degree sweep,OFF,cos,115.0,115.0,-0.42262,-0.42261826174069933,1.7382593006654012e-06,PASS,yes,5.0,True,9,-0.42262
1-degree sweep,OFF,tan,115.0,115.0,-2.14451,-2.1445069205095595,3.079490440427435e-06,PASS,yes,5.0,True,9,-2.14451
1-degree sweep,OFF,sin,116.0,116.0,0.89879,0.8987940462991669,4.0462991669487636e-06,PASS,yes,5.0,True,8,0.89879
1-degree sweep,OFF,cos,116.0,116.0,-0.43837,-0.4383711467890775,1.1467890775329614e-06,PASS,yes,5.0,True,9,-0.43837
1-degree sweep,OFF,tan,116.0,116.0,-1.15037,-2.0503038415792956,0.8999338415792957,FAIL,no,5.0,True,9,-1.15037
1-degree sweep,OFF,sin,117.0,117.0,0.89101,0.8910065241883679,3.4758116320698917e-06,PASS,yes,5.0,True,8,0.89101
1-degree sweep,OFF,cos,117.0,117.0,-0.45399,-0.4539904997395467,4.997395466888044e-07,PASS,yes,5.0,True,9,-0.45399
1-degree sweep,OFF,tan,117.0,117.0,-1.2349,-1.962610505505151,0.7277105055051509,FAIL,no,5.0,True,9,-1.23490
1-degree sweep,OFF,sin,118.0,118.0,0.88295,0.8829475928589269,2.4071410731352216e-06,PASS,yes,5.0,True,8,0.88295
1-degree sweep,OFF,cos,118.0,118.0,-0.46947,-0.4694715627858909,1.5627858909184056e-06,PASS,yes,5.0,True,9,-0.46947
1-degree sweep,OFF,tan,118.0,118.0,-2.07511,-1.8807264653463314,0.19438353465366864,FAIL,no,5.0,True,9,-2.07511
1-degree sweep,OFF,sin,119.0,119.0,0.87462,0.8746197071393959,2.928606041008308e-07,PASS,yes,5.0,True,8,0.87462
1-degree sweep,OFF,cos,119.0,119.0,-0.48481,-0.484809620246337,3.797536630156806e-07,PASS,yes,5.0,True,9,-0.48481
1-degree sweep,OFF,tan,119.0,119.0,-2.14451,-1.804047755271424,0.3404622447285759,FAIL,no,5.0,True,9,-2.14451
1-degree sweep,OFF,sin,120.0,120.0,0.86603,0.8660254037844387,4.596215561258887e-06,PASS,yes,5.0,True,8,0.86603
1-degree sweep,OFF,cos,120.0,120.0,-0.5,-0.4999999999999998,2.220446049250313e-16,PASS,yes,5.0,True,9,-0.50000
1-degree sweep,OFF,tan,120.0,120.0,-1.73205,-1.7320508075688783,8.075688782138712e-07,PASS,yes,5.0,True,9,-1.73205
1-degree sweep,OFF,sin,121.0,121.0,0.85717,0.8571673007021123,2.6992978876538842e-06,PASS,yes,5.0,True,8,0.85717
1-degree sweep,OFF,cos,121.0,121.0,-0.51504,-0.5150380749100543,1.925089945786773e-06,PASS,yes,5.0,True,9,-0.51504
1-degree sweep,OFF,tan,121.0,121.0,-1.15037,-1.6642794823505178,0.5139094823505179,FAIL,no,5.0,True,9,-1.15037
1-degree sweep,OFF,sin,122.0,122.0,0.84805,0.8480480961564261,1.9038435739027193e-06,PASS,yes,5.0,True,8,0.84805
1-degree sweep,OFF,cos,122.0,122.0,-0.52992,-0.5299192642332048,7.357667951568558e-07,PASS,yes,5.0,True,9,-0.52992
1-degree sweep,OFF,tan,122.0,122.0,-1.15037,-1.6003345290410511,0.4499645290410512,FAIL,no,5.0,True,9,-1.15037
1-degree sweep,OFF,sin,123.0,123.0,0.83867,0.8386705679454239,5.679454239126969e-07,PASS,yes,5.0,True,8,0.83867
1-degree sweep,OFF,cos,123.0,123.0,-0.54464,-0.5446390350150271,9.649849729287396e-07,PASS,yes,5.0,True,9,-0.54464
1-degree sweep,OFF,tan,123.0,123.0,-1.42815,-1.5398649638145827,0.11171496381458268,FAIL,no,5.0,True,9,-1.42815
1-degree sweep,OFF,sin,124.0,124.0,0.82904,0.8290375725550417,2.427444958263969e-06,PASS,yes,5.0,True,8,0.82904
1-degree sweep,OFF,cos,124.0,124.0,-0.55919,-0.5591929034707467,2.903470746717929e-06,PASS,yes,5.0,True,9,-0.55919
1-degree sweep,OFF,tan,124.0,124.0,-1.37638,-1.4825609685127408,0.10618096851274084,FAIL,no,5.0,True,9,-1.37638
1-degree sweep,OFF,sin,125.0,125.0,0.81915,0.8191520442889917,2.044288991642773e-06,PASS,yes,5.0,True,8,0.81915
1-degree sweep,OFF,cos,125.0,125.0,-0.57358,-0.5735764363510462,3.5636489538193317e-06,PASS,yes,5.0,True,9,-0.57358
1-degree sweep,OFF,tan,125.0,125.0,-1.42815,-1.4281480067421142,1.993257885857247e-06,PASS,yes,5.0,True,9,-1.42815
1-degree sweep,OFF,sin,126.0,126.0,0.80902,0.8090169943749475,3.005625052510119e-06,PASS,yes,5.0,True,8,0.80902
1-degree sweep,OFF,cos,126.0,126.0,-0.58779,-0.587785252292473,4.747707527008593e-06,PASS,yes,5.0,True,9,-0.58779
1-degree sweep,OFF,tan,126.0,126.0,-1.32704,-1.3763819204711738,0.049341920471173806,FAIL,no,5.0,True,9,-1.32704
1-degree sweep,OFF,sin,127.0,127.0,0.79864,0.7986355100472927,4.48995270729835e-06,PASS,yes,5.0,True,8,0.79864
1-degree sweep,OFF,cos,127.0,127.0,-0.60182,-0.6018150231520484,4.976847951643215e-06,PASS,yes,5.0,True,9,-0.60182
1-degree sweep,OFF,tan,127.0,127.0,-1.0242,-1.3270448216204096,0.3028448216204096,FAIL,no,5.0,True,9,-1.02420
1-degree sweep,OFF,sin,128.0,128.0,0.78801,0.788010753606722,7.536067220259568e-07,PASS,yes,5.0,True,8,0.78801
1-degree sweep,OFF,cos,128.0,128.0,-0.61566,-0.6156614753256583,1.4753256583066587e-06,PASS,yes,5.0,True,9,-0.61566
1-degree sweep,OFF,tan,128.0,128.0,-0.37461,-1.2799416321930788,0.9053316321930788,FAIL,no,5.0,True,9,-0.37461
1-degree sweep,OFF,sin,129.0,129.0,0.77715,0.777145961456971,4.0385430289946456e-06,PASS,yes,5.0,True,8,0.77715
1-degree sweep,OFF,cos,129.0,129.0,-0.62932,-0.6293203910498373,3.9104983728943665e-07,PASS,yes,5.0,True,9,-0.62932
1-degree sweep,OFF,tan,129.0,129.0,-1.15037,-1.234897156535052,0.08452715653505205,FAIL,no,5.0,True,9,-1.15037
1-degree sweep,OFF,sin,130.0,130.0,0.76604,0.766044443118978,4.443118977959237e-06,PASS,yes,5.0,True,8,0.76604
1-degree sweep,OFF,cos,130.0,130.0,-0.64279,-0.6427876096865394,2.3903134606095833e-06,PASS,yes,5.0,True,9,-0.64279
1-degree sweep,OFF,tan,130.0,130.0,-1.19175,-1.19175359259421,3.592594209900213e-06,PASS,yes,5.0,True,9,-1.19175
1-degree sweep,OFF,sin,131.0,131.0,0.75471,0.7547095802227721,4.197772278669021e-07,PASS,yes,5.0,True,8,0.75471
1-degree sweep,OFF,cos,131.0,131.0,-0.65606,-0.6560590289905072,9.71009492811703e-07,PASS,yes,5.0,True,9,-0.65606
1-degree sweep,OFF,tan,131.0,131.0,-1.07868,-1.15036840722101,0.07168840722101,FAIL,no,5.0,True,9,-1.07868
1-degree sweep,OFF,sin,132.0,132.0,0.74314,0.7431448254773942,4.825477394221345e-06,PASS,yes,5.0,True,8,0.74314
1-degree sweep,OFF,cos,132.0,132.0,-0.66913,-0.6691306063588582,6.063588582350121e-07,PASS,yes,5.0,True,9,-0.66913
1-degree sweep,OFF,tan,132.0,132.0,-1.11061,-1.1106125148291928,2.514829192667989e-06,PASS,yes,5.0,True,9,-1.11061
1-degree sweep,OFF,sin,133.0,133.0,0.73135,0.7313537016191706,3.70161917062628e-06,PASS,yes,5.0,True,8,0.73135
1-degree sweep,OFF,cos,133.0,133.0,-0.68199,-0.6819983600624984,8.360062498380394e-06,FAIL,yes,5.0,True,9,-0.68199
1-degree sweep,OFF,tan,133.0,133.0,-1.32704,-1.0723687100246828,0.2546712899753172,FAIL,no,5.0,True,9,-1.32704
1-degree sweep,OFF,sin,134.0,134.0,0.71934,0.7193398003386511,1.9966134889859433e-07,PASS,yes,5.0,True,8,0.71934
1-degree sweep,OFF,cos,134.0,134.0,-0.69466,-0.6946583704589974,1.6295410026900825e-06,PASS,yes,5.0,True,9,-0.69466
1-degree sweep,OFF,tan,134.0,134.0,-1.32704,-1.0355303137905694,0.29150968620943063,FAIL,no,5.0,True,9,-1.32704
